id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34641559,LOVELY FAMILY FLOOR IN PALERMO,60379503,Marcelo,,Recoleta,-34.58442,-58.40406,Entire home/apt,5292,2,18,2019-12-21,0.78,2,361
34642135,Bright & Modern penthouse at the heart of Recoleta,247073974,Mary Y Chelo,,Recoleta,-34.58873,-58.39469,Entire home/apt,2405,20,21,2020-03-31,0.82,1,89
34643122,2 bedroom in the heart of San Telmo,1448606,Sussy,,San Telmo,-34.61887,-58.37025,Entire home/apt,2116,2,18,2019-12-09,0.74,3,365
34643125,Modern & cozy apartment at Colegiales.,21298553,Mai,,Colegiales,-34.57806,-58.45856,Entire home/apt,1924,4,26,2020-02-03,0.99,1,15
34643154,Palermo- Spacious rooms for rent,7321342,María,,Villa Crespo,-34.59514,-58.43013,Private room,1443,3,0,,,1,365
34643339,🌎  All-new Studio in Palermo with Amazing Balcony,261355805,Monica,,Palermo,-34.59678,-58.42143,Entire home/apt,2213,7,61,2020-03-14,2.37,1,269
34644073,Quaint 1 bedroom in central Buenos Aires,1448606,Sussy,,San Nicolas,-34.6069,-58.37966,Entire home/apt,2116,2,13,2020-03-09,0.51,3,365
34646956,"Habitación doble o single, baño compartido.",238000341,Liliana,,Saavedra,-34.55296,-58.48405,Private room,1443,1,0,,,2,199
34647747,Studio en Recoleta. A 400 mts del Alto Palermo.,37675365,Sabina,,Recoleta,-34.59222,-58.39674,Entire home/apt,3000,1,0,,,2,364
34650044,Apartamento completo - Palermo. Studio -L'Atelier-,114507347,Adrian,,Palermo,-34.57652,-58.4404,Entire home/apt,1500,2,14,2019-08-02,0.53,2,321
34650045,Beautiful apartment in the heart of Recoleta,4927400,Silvia,,Recoleta,-34.59033,-58.40557,Entire home/apt,2886,1,25,2020-02-01,0.96,1,135
34650731,Monoambiente super luminoso en Caballito,261413485,Florencia,,Caballito,-34.61189,-58.45725,Entire home/apt,2597,4,15,2020-03-02,0.57,1,178
34651149,MAIPUHC les da la bienvenida y desea MB estadia,146444063,Haydee,,San Nicolas,-34.60618,-58.37733,Entire home/apt,4948,2,0,,,1,364
34652050,Luminous & quite room w/ balcony in Palermo,261426468,Carla,,Palermo,-34.59112,-58.42271,Private room,1347,15,1,2019-06-30,0.04,1,364
34652401,Acogedor apartamento en el corazón de Palermo,231500124,Selene,,Palermo,-34.58715,-58.41411,Entire home/apt,20000,2,38,2020-01-28,1.53,1,361
34653919,Soho Point Central 105,1409800,Mariano,,Palermo,-34.59131,-58.42894,Entire home/apt,4810,1,4,2019-07-23,0.16,36,352
34654037,Poro's house: your home in Buenos Aires,9774414,Andrea,,Belgrano,-34.56226,-58.46487,Entire home/apt,4329,5,11,2019-10-26,0.44,1,175
34665726,"3 BR Apt, next to Palermo Polo Club and Parks",132838002,Juan,,Palermo,-34.56615,-58.43209,Entire home/apt,5291,7,2,2020-03-21,0.08,45,364
34666990,Esmeralda Studio,193951511,Justino,,San Nicolas,-34.60139,-58.37692,Entire home/apt,5773,4,0,,,2,364
34668355,Studio en Viamonte y Callao,226049318,Maxim,,San Nicolas,-34.60087,-58.39259,Entire home/apt,6734,1,0,,,68,89
34668358,Studio en Viamonte y Callao,7786587,Maximiliano,,San Nicolas,-34.60087,-58.39259,Entire home/apt,6734,1,0,,,63,89
34668966,Perfect spot in Palermo,3455834,Tiffy,,Palermo,-34.58062,-58.40746,Entire home/apt,3656,3,17,2019-07-22,0.67,4,107
34670642,Studio en Paraguay y Maipu para 3 PAX,226049318,Maxim,,Retiro,-34.59765,-58.37682,Entire home/apt,9621,2,0,,,68,89
34670951,Modernly Designed 1-Bedroom in New Building,260838979,Bellini Esmeralda,,Retiro,-34.59841,-58.37956,Entire home/apt,7216,3,3,2020-02-26,0.17,2,17
34671738,Studio para 3 en Junin y Vicente Lopez,226049318,Maxim,,Recoleta,-34.58927,-58.39314,Entire home/apt,10582,2,0,,,68,89
34671747,Studio para 3 en Junin y Vicente Lopez,7786587,Maximiliano,,Recoleta,-34.58927,-58.39314,Entire home/apt,10582,2,0,,,63,365
34674518,Studio para 4 pax en Azopardo y Chile,226049318,Maxim,,Monserrat,-34.61557,-58.36755,Entire home/apt,2500,28,0,,,68,89
34674522,Studio para 4 pax en Azopardo y Chile,7786587,Maximiliano,,Monserrat,-34.61557,-58.36755,Entire home/apt,2500,2,0,,,63,89
34674571,Bright & wide room in antique apartment downtown,163082583,Gerardo,,Balvanera,-34.60953,-58.39687,Private room,960,1,0,,,5,365
34675554,Studio in the heart of Palermo Hollywood,247011389,Santiago,,Palermo,-34.58658,-58.43915,Entire home/apt,1443,6,35,2020-04-01,1.35,1,178
34675574,4 bedroom Palermo Parque Las Heras,3771282,Max,,Recoleta,-34.58482,-58.40347,Entire home/apt,5725,3,8,2021-01-02,0.33,29,365
34675933,Increible Duplex en la mejor zona de San Telmo,260322092,Maria,,Barracas,-34.62823,-58.37324,Entire home/apt,2116,1,27,2021-04-29,1.02,3,365
34676778,Amazing 3 Br  w/ terrific View & Location,1875949,Diego,,Palermo,-34.58289,-58.41648,Entire home/apt,9386,3,25,2020-03-13,1.01,68,299
34678528,Cosy flat nearby  the parks,40016917,Ari,,Saavedra,-34.55349,-58.49385,Entire home/apt,2886,90,1,2019-07-03,0.04,1,180
34678783,Excelente Departamento en Palermo.-,224987864,Monica,,Almagro,-34.60027,-58.42916,Entire home/apt,4329,3,0,,,1,90
34680500,ABASTO BS. AS. - HERMOSO DEPARTAMENTO EN COMPLEJO,221564243,Tamara Y Javi,,Almagro,-34.60235,-58.41293,Entire home/apt,9480,2,19,2020-03-14,0.77,1,228
34681348,2 ambientes en Arevalo y Honduras,226049318,Maxim,,Palermo,-34.58094,-58.4405,Entire home/apt,3000,6,0,,,68,15
34681350,2 ambientes en Arevalo y Honduras,7786587,Maximiliano,,Palermo,-34.58094,-58.4405,Entire home/apt,3000,6,0,,,63,15
34682319,3 ambientes para 4 PAx en Viamonte y Callao,7786587,Maximiliano,,San Nicolas,-34.60087,-58.39259,Entire home/apt,14430,2,0,,,63,89
34682320,3 ambientes para 4 PAx en Viamonte y Callao,226049318,Maxim,,San Nicolas,-34.60087,-58.39259,Entire home/apt,14430,2,0,,,68,89
34683422,2 ambientes para 3 PAX en Viamonte y Suipacha,7786587,Maximiliano,,San Nicolas,-34.6002,-58.37977,Entire home/apt,3367,6,0,,,63,75
34683423,2 ambientes para 3 PAX en Viamonte y Suipacha,226049318,Maxim,,San Nicolas,-34.6002,-58.37977,Entire home/apt,3367,6,0,,,68,44
34685291,Dpto 1 dormitorio / 4 personas Congreso,55553719,For Rent Argentina,,Balvanera,-34.60909,-58.40345,Entire home/apt,4233,3,0,,,104,199
34686710,Espacio único y tranquilo,127904883,Papulido,,Palermo,-34.58709,-58.41742,Private room,1590,1,0,,,1,179
34703396,2 AMBIENTES TOTALMENTE EQUIPADOS Y EXC.UBICACION,261753282,Maria C,,Recoleta,-34.58746,-58.40065,Entire home/apt,4329,2,0,,,1,179
34704294,"Arte, inspiración y tango en Buenos Aires",41077765,Yiyi,,Palermo,-34.59615,-58.41734,Entire home/apt,1475,1,5,2020-01-28,0.26,3,87
34709703,Cozy and recently renovated apartment in Recoleta,191344250,Fernando,,Retiro,-34.59531,-58.38294,Entire home/apt,2405,2,31,2020-02-28,1.27,1,269
34710159,Casa Costa Rica Palermo Soho,261790879,Maria Leticia,,Palermo,-34.59041,-58.42539,Entire home/apt,5772,2,32,2020-01-06,1.27,1,163
34711926,Townhouse Sky Red,48164656,Syl,,Palermo,-34.58557,-58.42477,Entire home/apt,8659,7,4,2019-12-01,0.16,28,256
34713845,Elegant two bedroom apt. in the heart of Recoleta,530261,Luciano,,Recoleta,-34.59234,-58.39292,Entire home/apt,4811,30,10,2020-01-21,0.49,26,314
34714714,Beautiful studio near Buenos Aires downtown,258253067,Guillermo,,Balvanera,-34.61607,-58.40658,Entire home/apt,3786,2,44,2020-03-22,1.66,1,86
34714752,A707 moderno y luminoso studio en Recoleta .,20907367,Marcela,,Recoleta,-34.59511,-58.39406,Entire home/apt,4329,5,0,,,55,362
34714823,Bright & wide room in antique apartment downtown,163082583,Gerardo,,Balvanera,-34.61164,-58.39617,Private room,960,1,0,,,5,365
34715670,Departamento Simple en Palermo Soho,56659135,José Luis,,Palermo,-34.57227,-58.42277,Entire home/apt,2309,1,0,,,1,0
34718301,Monoambiente EXCELENTE UBICACION a metros de todo,261847057,Maria,,San Nicolas,-34.60052,-58.38847,Entire home/apt,2405,2,12,2020-04-15,0.47,1,363
34719412,Hermoso dpto. con mucha luz en Av. Corrientes!,261868727,Iñaki,,Balvanera,-34.60315,-58.3924,Entire home/apt,2886,30,15,2020-02-02,0.62,2,270
34720075,"Studio 40m2 GYM, Parrilla, pileta, SUM",152595373,Jonathan,,Palermo,-34.59697,-58.42119,Entire home/apt,2886,15,2,2020-01-28,0.08,3,364
34721665,Barrio Parque Los Andes,259062917,Liliana,,Chacarita,-34.59174,-58.45086,Private room,1136,7,0,,,4,363
34724568,"Habitación Privada, Casa compartida, Buenos Aires",70721799,Osvaldo,,Villa Urquiza,-34.5715,-58.5035,Private room,1251,30,0,,,1,364
34741433,Studio en Suipacha y Santa Fe,7786587,Maximiliano,,Retiro,-34.59527,-58.37999,Entire home/apt,2000,28,0,,,63,89
34741436,Studio en Suipacha y Santa Fe,226049318,Maxim,,Retiro,-34.59527,-58.37999,Entire home/apt,2000,28,0,,,68,89
34741878,2 ambientes para 4 en Medrano y Cordoba,226049318,Maxim,,Almagro,-34.59805,-58.42035,Entire home/apt,3000,28,0,,,68,89
34742765,Departamento completo en Palermo,173867509,Magui,,Palermo,-34.58691,-58.42335,Entire home/apt,3000,2,1,2019-05-15,0.04,1,88
34743630,Loft in Palermo Soho w/ Pvt. Terrace & BBQ,262021444,Palermo Soho Lofts,,Palermo,-34.58735,-58.42924,Entire home/apt,11544,3,12,2020-04-01,0.46,6,145
34743925,Studio para 2 en Paraguay y Suipacha,7786587,Maximiliano,,Retiro,-34.59779,-58.37972,Entire home/apt,1300,6,0,,,63,15
34744050,Departamento Recoleta Quintana,188676904,Alicia,,Recoleta,-34.58873,-58.38957,Entire home/apt,5773,1,1,2019-06-05,0.04,2,0
34744343,Studio en Las Heras y Austria,226049318,Maxim,,Recoleta,-34.58595,-58.39917,Entire home/apt,1400,6,0,,,68,75
34744418,1-bdr apt with private pool in Palermo Soho! #RU01,262021444,Palermo Soho Lofts,,Palermo,-34.58735,-58.42924,Entire home/apt,12506,3,1,2019-09-18,0.04,6,145
34747325,1 bedroom apt in EXTRAORDINARY LOCATION!,10966956,Vero Y Clara,,Belgrano,-34.56951,-58.4604,Entire home/apt,1293,5,39,2019-12-17,1.48,19,14
34747647,Palermo Soho 1-Bdrm Apt w/Terrace (Plaza Serrano),262021444,Palermo Soho Lofts,,Palermo,-34.58735,-58.42924,Entire home/apt,6734,3,3,2019-09-04,0.12,6,145
34747786,Hermoso Monoambiente en el corazón de Villa Crespo,86144503,Melani Yasmin,,Villa Crespo,-34.60093,-58.43236,Entire home/apt,1700,3,7,2020-11-30,0.28,1,200
34749622,Hermoso monoambiente en Palermo #7586,221941387,Alternativa,,Palermo,-34.57844,-58.4241,Entire home/apt,1251,30,0,,,27,364
34750638,2 ambientes para 4 en Larrea y Juncal,226049318,Maxim,,Recoleta,-34.59189,-58.39999,Entire home/apt,7697,6,0,,,68,179
34750768,Un refugio de silencio en pleno Buenos Aires,10099328,Ramiro,,Balvanera,-34.60299,-58.40785,Entire home/apt,1828,2,7,2019-06-30,0.29,1,199
34752216,Hogar calido!!!,201942608,Nicolas,,Boca,-34.62652,-58.36556,Private room,1000,1,0,,,1,365
34753673,Calmo e iluminado / Calm and enlightened,262094966,Santiago,,Belgrano,-34.56744,-58.45562,Private room,500,1,6,2020-03-31,0.26,1,180
34754113,Habitacion deluxe Villa Crespo,60115955,Hache,,Villa Crespo,-34.60081,-58.44235,Private room,962,1,0,,,13,321
34754978,“Lo de Doris”,259992659,María Sol,,Palermo,-34.58851,-58.43064,Entire home/apt,2405,1,14,2020-03-05,0.68,1,364
34755555,Habitación Esquina Panoramica Villa Crespo,60115955,Hache,,Almagro,-34.60249,-58.42985,Private room,962,3,1,2020-01-17,0.05,13,321
34755573,Single Villa Crespo Casa Deluxe,60115955,Hache,,Almagro,-34.60066,-58.42952,Private room,962,5,0,,,13,321
34756773,Ideal Apartment in Heart of fancy Buenos Aires!!!,28941048,Javier,,Retiro,-34.59055,-58.38071,Entire home/apt,1590,365,2,2019-05-20,0.08,4,364
34758286,BsAs Platino Apart,262102128,Daniel G,,San Nicolas,-34.60288,-58.37899,Entire home/apt,3848,1,0,,,1,363
34773153,Depto cerca de 9 de Julio y Av Santa Fe c/cocina,192853733,Suipacha,,Retiro,-34.59362,-58.37999,Private room,2501,7,0,,,16,72
34773173,Apto cómodo y luminoso. Zona Plaza San Martín,192853733,Suipacha,,Retiro,-34.59362,-58.37999,Private room,2309,7,0,,,16,72
34773340,2 ambientes en Cerviño y Bullrich,226049318,Maxim,,Palermo,-34.57524,-58.42345,Entire home/apt,3000,28,0,,,68,179
34774136,Departamento en Retiro Plaza San Martin,698453,Maia,,Retiro,-34.59817,-58.37673,Entire home/apt,1300,7,4,2019-07-31,0.16,4,365
34774428,Depto para 6 PAX en El Salvador y Malabia,226049318,Maxim,,Palermo,-34.591,-58.42495,Entire home/apt,9620,28,0,,,68,89
34775455,Bright and warm room in antique apartment,163082583,Gerardo,,Balvanera,-34.6095,-58.39569,Private room,962,1,0,,,5,179
34775764,4 amb en Paraguay y Bulnes,226049318,Maxim,,Palermo,-34.59263,-58.41437,Entire home/apt,3000,28,0,,,68,89
34775792,Downtown Apart Obelisco with excellent location,224183752,Javier,,San Nicolas,-34.60026,-58.38794,Entire home/apt,2800,2,34,2019-12-30,1.32,3,270
34776562,Studio en Azcuenaga y Melo,226049318,Maxim,,Recoleta,-34.5895,-58.39676,Entire home/apt,2000,28,0,,,68,165
34777063,Esplendido y confortable departamento en Congreso,220808355,Joaquin,,Monserrat,-34.61123,-58.38785,Entire home/apt,1900,1,9,2019-07-24,0.43,1,365
34777512,Lavalle&Callao Studio Apartment,23188808,Luciano,,San Nicolas,-34.60328,-58.3904,Entire home/apt,2405,3,16,2020-01-18,0.61,2,90
34779598,"Luminous loft in old house, very cool area!",1647057,La Casa De Los Pájaros,,Chacarita,-34.58282,-58.44985,Hotel room,2886,28,2,2020-03-03,0.10,1,364
34779631,PALERMO SOHO-STUDIO-SECURITY-POOL/GYM - LA RURAL,59803392,Matías,,Palermo,-34.58397,-58.4231,Entire home/apt,4811,1,3,2020-03-13,0.12,4,365
34781397,"Loft en Palermo Hollywood, Mercado de pulgas",62386331,Jessica,,Palermo,-34.58351,-58.44123,Entire home/apt,3367,3,1,2019-07-30,0.04,1,365
34781411,B162 Cozy apartment for 4 pax in the heart of Recoleta buenos aires vacation rentals,20907367,Marcela,,Retiro,-34.58656,-58.38444,Entire home/apt,5676,7,0,,,55,88
34782243,PALERMO SOHO-STUDIO-SECURITY-POOL/GYM-LA RURAL -,59803392,Matías,,Palermo,-34.58402,-58.4226,Entire home/apt,4811,1,0,,,4,365
34782901,Big and bright with private terrace and parrilla!,14839228,Verónica,,Almagro,-34.60049,-58.42681,Entire home/apt,3559,3,4,2019-10-07,0.17,1,83
34783141,Studio en Lavalle y Anchorena,226049318,Maxim,,Balvanera,-34.60296,-58.40846,Entire home/apt,5772,2,0,,,68,89
34783414,Studio para 3 Pax en Lavalle y Anchorena,226049318,Maxim,,Balvanera,-34.60296,-58.40846,Entire home/apt,7696,2,0,,,68,89
34785117,Increible Loft en San Telmo,260322092,Maria,,Barracas,-34.62777,-58.37287,Entire home/apt,1443,1,25,2020-03-08,1.01,3,359
34785363,"Hollywood Loft Apt w/ Pool,  Jacuzzi, Sauna & Gym",479827,Belén,,Palermo,-34.58223,-58.43346,Entire home/apt,4618,30,0,,,13,89
34787507,Studio w/ Great access to every point of the city,2017830,Barbara,,San Nicolas,-34.59968,-58.38033,Entire home/apt,1443,1,2,2021-04-11,0.09,22,345
34790283,Studio en NuñeZ / Vicente Lopez moderno y cálido,198688551,Ana & Jose,,Nuñez,-34.54545,-58.46735,Entire home/apt,2405,7,0,,,2,363
34790359,Big and Great Apartment near Palermo with 2 rooms,23250586,Ezequiel,,Colegiales,-34.56842,-58.45454,Entire home/apt,2790,2,10,2020-02-15,0.39,1,364
34793297,Comfy house with a beautiful garden in BA’ heart,23940458,Matias,,Boedo,-34.62199,-58.41967,Entire home/apt,4810,3,1,2019-12-09,0.05,1,352
34803250,Cozy centric studio! Amazing views!!13th floor,8873387,Carolina,,Retiro,-34.58911,-58.3826,Entire home/apt,3407,3,1,2019-05-26,0.04,1,179
34803343,Recoleta  / Retiro.  Hermoso departamento,224660800,María Laura,,Retiro,-34.59409,-58.37903,Entire home/apt,1924,3,6,2020-01-04,0.23,1,179
34804112,CONDOMIO MOCA,484323,Marcelo,,Barracas,-34.6402,-58.37522,Entire home/apt,4329,3,5,2019-10-14,0.20,11,309
34805256,Lovely Apartment in Recoleta with Pool & Gym,262406295,Eduardo,,Recoleta,-34.59384,-58.40379,Entire home/apt,5497,25,32,2020-01-23,1.24,1,365
34805778,Sunny and large apartment for 4 pax in Recoleta,230331054,Cecilia,,Recoleta,-34.59067,-58.39885,Entire home/apt,4811,4,3,2019-11-13,0.13,5,88
34806224,MONOAMBIENTE ALMAGRO,484323,Marcelo,,Almagro,-34.60728,-58.4173,Entire home/apt,1347,3,9,2019-12-24,0.34,11,309
34806366,Studio para 3 en Santa Fe y Scalabrini Ortiz,226049318,Maxim,,Palermo,-34.58532,-58.41596,Entire home/apt,3000,28,0,,,68,89
34806367,Studio para 3 en Santa Fe y Scalabrini Ortiz,7786587,Maximiliano,,Palermo,-34.58532,-58.41596,Entire home/apt,3000,28,0,,,63,89
34807044,Amplio y sofisticado mono ambiente en San Telmo 6I,109259778,Paula,,San Telmo,-34.62512,-58.36786,Entire home/apt,2886,2,1,2020-02-16,0.06,8,304
34807349,Apartamento Palermo,10587206,Cimma,,Palermo,-34.57737,-58.43278,Entire home/apt,2500,2,0,,,2,0
34809441,Hermoso departamento,169955820,Maria,,Parque Patricios,-34.62972,-58.40211,Entire home/apt,3175,2,10,2019-12-11,0.39,1,352
34811527,Departamento capital federal 4 ambientes grandes,262448759,Fer,,Villa Soldati,-34.66852,-58.44727,Private room,7009,1,0,,,1,365
34812069,Hermoso 2 amb en San Telmo cerca de P. Madero 4A,109259778,Paula,,San Telmo,-34.62533,-58.36854,Entire home/apt,2694,2,5,2020-01-02,0.22,8,146
34813712,Monoambiente en Recoleta. Excelente ubicación.,39364308,Sofía,,Recoleta,-34.59472,-58.39673,Entire home/apt,2500,2,1,2020-02-29,0.06,1,88
34813862,Penthouse II con Terraza y Amenities Privados.,39826338,Silvina,,Palermo,-34.59044,-58.43394,Entire home/apt,15392,3,4,2019-11-24,0.22,11,364
34813888,3 ambientes en Fragat Sarmiento y Juan B. Justo,7786587,Maximiliano,,Caballito,-34.60651,-58.45849,Entire home/apt,3000,28,0,,,63,89
34814113,2 ambientes en 11 de Septiembre y Pico,7786587,Maximiliano,,Nuñez,-34.53672,-58.4668,Entire home/apt,2200,28,0,,,63,31
34814346,"Historic Buenos Aires, apartment fully remodeled",257013304,Eva,,Monserrat,-34.61614,-58.38605,Entire home/apt,5291,7,1,2019-12-13,0.05,1,364
34815478,Amplio departamento en la mejor zona de Recoleta.,262479663,Josefina,,Recoleta,-34.59052,-58.39733,Entire home/apt,19242,2,13,2019-10-20,0.52,1,25
34815489,SUPER-PALERMO HOLLYWOOD-SOHO-GYM-POOL-LAUNDRY 402,208234152,Edward,,Palermo,-34.58054,-58.42807,Entire home/apt,1937,2,61,2020-01-20,2.33,15,37
34816200,WOW!-PALERMO HOLLYWOOD-SOHO-GYM-POOL-LAUNDRY-403,208234152,Edward,,Palermo,-34.58023,-58.42723,Entire home/apt,1924,2,52,2020-03-13,2.04,15,13
34817845,Petit Lacroze,6755900,Patricia,,Colegiales,-34.57729,-58.44887,Entire home/apt,3848,1,1,2020-03-17,0.06,3,364
34817995,Departamento en Recoleta Con buena Vista,99541693,Murilo,,Recoleta,-34.58544,-58.39402,Entire home/apt,2886,1,0,,,1,363
34818078,3P Amazing apartment Palermo SOHO swpool sauna gym,113829401,Florencia,,Villa Crespo,-34.59615,-58.42781,Entire home/apt,3752,1,28,2020-01-12,1.07,1,103
34823399,Departamento de 1 ambiente para 4 Palermo,262537865,Alexa,,Villa Crespo,-34.59311,-58.43253,Entire home/apt,2150,2,0,,,1,365
34832471,Studio en Azcuenaga y Rivadavia,226049318,Maxim,,Balvanera,-34.60771,-58.40038,Entire home/apt,2500,6,0,,,68,89
34833271,2 ambientes en Fitz Roy y Cabrera,7786587,Maximiliano,,Chacarita,-34.58769,-58.44134,Entire home/apt,3000,28,0,,,63,37
34835520,BEAUTIFUL STUDIO IN PALERMO TO REST ENJOY YOURSELF,176402847,Maximiliano Y Ailen,,Palermo,-34.59632,-58.423,Entire home/apt,1924,7,14,2020-03-29,0.55,1,365
34836524,Depto práctico y confortable,258059195,Daniela,,Balvanera,-34.60037,-58.40481,Entire home/apt,2405,4,0,,,2,365
34837722,Room in Recoleta -  ONLY WOMEN,10823119,Paula,,Recoleta,-34.59917,-58.38921,Private room,2405,3,0,,,3,268
34838039,departamento con amplia vista al rio.,161048992,Regina,,Nuñez,-34.54262,-58.46236,Entire home/apt,6734,6,1,2019-06-05,0.04,1,365
34838148,Beautiful Room in Recoleta - ONLY WOMEN,10823119,Paula,,Recoleta,-34.59657,-58.39174,Private room,1732,3,0,,,3,268
34841749,Nunu's home,4233252,Nuria,,Palermo,-34.57835,-58.42782,Entire home/apt,3100,10,0,,,1,88
34842543,Cuarto privado en Barrio Norte en el piso 12,89916422,Margie,,Balvanera,-34.60212,-58.40258,Private room,960,1,0,,,1,364
34844542,Comparto depto,262696228,Augusto,,Nuñez,-34.53626,-58.46635,Private room,460,30,0,,,1,149
34854302,"Lovely new Studio in Palermo  with pool ,Suitch519",241211901,Wanderlust,,Almagro,-34.60411,-58.42008,Entire home/apt,2790,1,11,2019-12-10,0.44,14,269
34854960,"Palermo Soho ""Plaza Italia"" Metro / Subway Line D",63000370,Mauri,,Palermo,-34.58149,-58.42205,Entire home/apt,4329,5,0,,,1,365
34855639,"Lovely Studio in Palermo with pool, Suitch 510",241211901,Wanderlust,,Almagro,-34.59864,-58.42116,Entire home/apt,2886,2,24,2020-03-12,0.91,14,270
34857203,Monoambiente en Palermo .Mensual $480,241211901,Wanderlust,,Palermo,-34.59645,-58.42106,Entire home/apt,2886,2,21,2019-12-15,0.80,14,270
34857931,"Cool and lofty apartment in Belgrano,Las Cañitas!",262787812,Jorge,,Palermo,-34.57218,-58.43197,Entire home/apt,3463,3,3,2020-02-12,0.12,1,75
34857938,Monoambiente en Palermo. Mensual $480,241211901,Wanderlust,,Palermo,-34.59675,-58.42094,Entire home/apt,2886,3,13,2020-01-09,0.50,14,269
34859238,Beautifully Bright & Airy Palermo Flat,5561923,Alexandra,,Palermo,-34.58288,-58.43428,Entire home/apt,7215,3,1,2019-07-03,0.04,1,88
34862014,"BRIGHT APARTMENT,  BUENOS AIRES, at SAN MARTIN Sq",262807048,Alberto,,Retiro,-34.59754,-58.37303,Entire home/apt,2405,2,1,2019-07-21,0.04,1,364
